DATE,WTISPLC,Oil_Change
9/1/2022,84.26,-0.100459058
10/1/2022,87.55,3.9045811
11/1/2022,87.653,10.74289324
12/1/2022,87.756,22.37623762
1/1/2023,87.859,5.574381158
2/1/2023,87.962,-4.013531209
3/1/2023,88.065,-18.83410138
4/1/2023,88.168,-13.3739438
5/1/2023,88.271,-19.4240073
6/1/2023,88.374,-23.04597701
7/1/2023,88.477,-12.93347766
8/1/2023,88.58,-5.433970321
